chr	start	end	pop1	pop2	metric	value
23	14470002	14480001	OOA	AFR1	Dxy	0.361537
23	14470002	14480001	OOA	AFR2	Dxy	0.296439
23	14480002	14490001	AFR1	.	pi	0.267347
23	14480002	14490001	AFR2	.	pi	0.238028
23	14480002	14490001	OOA	.	pi	0.205277
23	14480002	14490001	AFR2	AFR1	Dxy	0.261883
23	14480002	14490001	OOA	AFR1	Dxy	0.315194
23	14480002	14490001	OOA	AFR2	Dxy	0.304096
23	14490002	14500001	AFR1	.	pi	0.196437
23	14490002	14500001	AFR2	.	pi	0.238772
23	14490002	14500001	OOA	.	pi	0.185536
23	14490002	14500001	AFR2	AFR1	Dxy	0.229726
23	14490002	14500001	OOA	AFR1	Dxy	0.267435
23	14490002	14500001	OOA	AFR2	Dxy	0.277855
23	14500002	14510001	AFR1	.	pi	0.290594
23	14500002	14510001	AFR2	.	pi	0.331
23	14500002	14510001	OOA	.	pi	0.120386
23	14500002	14510001	AFR2	AFR1	Dxy	0.333243
23	14500002	14510001	OOA	AFR1	Dxy	0.298077
23	14500002	14510001	OOA	AFR2	Dxy	0.303224
23	14510002	14520001	AFR1	.	pi	0.215942
23	14510002	14520001	AFR2	.	pi	0.177775
23	14510002	14520001	OOA	.	pi	0.224191
23	14510002	14520001	AFR2	AFR1	Dxy	0.202539
23	14510002	14520001	OOA	AFR1	Dxy	0.316993
23	14510002	14520001	OOA	AFR2	Dxy	0.278207
23	14520002	14530001	AFR1	.	pi	0.239618
23	14520002	14530001	AFR2	.	pi	0.356779
23	14520002	14530001	OOA	.	pi	0.239781
23	14520002	14530001	AFR2	AFR1	Dxy	0.333128
23	14520002	14530001	OOA	AFR1	Dxy	0.328516
23	14520002	14530001	OOA	AFR2	Dxy	0.359041
23	14530002	14540001	AFR1	.	pi	0.278601
23	14530002	14540001	AFR2	.	pi	0.271519
23	14530002	14540001	OOA	.	pi	0.148373
23	14530002	14540001	AFR2	AFR1	Dxy	0.295476
23	14530002	14540001	OOA	AFR1	Dxy	0.286873
23	14530002	14540001	OOA	AFR2	Dxy	0.252569
23	14540002	14550001	AFR1	.	pi	0.34116
23	14540002	14550001	AFR2	.	pi	0.307736
23	14540002	14550001	OOA	.	pi	0.249627
23	14540002	14550001	AFR2	AFR1	Dxy	0.361026
23	14540002	14550001	OOA	AFR1	Dxy	0.374737
23	14540002	14550001	OOA	AFR2	Dxy	0.438434
23	14550002	14560001	AFR1	.	pi	0.277813
23	14550002	14560001	AFR2	.	pi	0.223596
23	14550002	14560001	OOA	.	pi	0.0625695
23	14550002	14560001	AFR2	AFR1	Dxy	0.322181
23	14550002	14560001	OOA	AFR1	Dxy	0.188464
23	14550002	14560001	OOA	AFR2	Dxy	0.26126
23	14560002	14570001	AFR1	.	pi	0.338789
23	14560002	14570001	AFR2	.	pi	0.249121
23	14560002	14570001	OOA	.	pi	0.218239
23	14560002	14570001	AFR2	AFR1	Dxy	0.325386
23	14560002	14570001	OOA	AFR1	Dxy	0.307091
23	14560002	14570001	OOA	AFR2	Dxy	0.28827
23	14570002	14580001	AFR1	.	pi	0.356276
23	14570002	14580001	AFR2	.	pi	0.183213
23	14570002	14580001	OOA	.	pi	0.158447
23	14570002	14580001	AFR2	AFR1	Dxy	0.333567
23	14570002	14580001	OOA	AFR1	Dxy	0.373746
23	14570002	14580001	OOA	AFR2	Dxy	0.203218
23	14580002	14590001	AFR1	.	pi	0.31649
23	14580002	14590001	AFR2	.	pi	0.308752
23	14580002	14590001	OOA	.	pi	0.181738
23	14580002	14590001	AFR2	AFR1	Dxy	0.350626
23	14580002	14590001	OOA	AFR1	Dxy	0.357037
23	14580002	14590001	OOA	AFR2	Dxy	0.264855
23	14590002	14600001	AFR1	.	pi	0.327816
23	14590002	14600001	AFR2	.	pi	0.275985
23	14590002	14600001	OOA	.	pi	0.107728
23	14590002	14600001	AFR2	AFR1	Dxy	0.321722
23	14590002	14600001	OOA	AFR1	Dxy	0.278054
23	14590002	14600001	OOA	AFR2	Dxy	0.238871
23	14600002	14610001	AFR1	.	pi	0.316648
23	14600002	14610001	AFR2	.	pi	0.257696
23	14600002	14610001	OOA	.	pi	0.182971
23	14600002	14610001	AFR2	AFR1	Dxy	0.308103
23	14600002	14610001	OOA	AFR1	Dxy	0.314999
23	14600002	14610001	OOA	AFR2	Dxy	0.268247
23	14610002	14620001	AFR1	.	pi	0.281994
23	14610002	14620001	AFR2	.	pi	0.299105
23	14610002	14620001	OOA	.	pi	0.180356
23	14610002	14620001	AFR2	AFR1	Dxy	0.304076
23	14610002	14620001	OOA	AFR1	Dxy	0.342515
23	14610002	14620001	OOA	AFR2	Dxy	0.310028
23	14620002	14630001	AFR1	.	pi	0.304262
23	14620002	14630001	AFR2	.	pi	0.238478
23	14620002	14630001	OOA	.	pi	0.0959963
23	14620002	14630001	AFR2	AFR1	Dxy	0.287513
23	14620002	14630001	OOA	AFR1	Dxy	0.286508
23	14620002	14630001	OOA	AFR2	Dxy	0.232861
23	14630002	14640001	AFR1	.	pi	0.296156
23	14630002	14640001	AFR2	.	pi	0.329447
23	14630002	14640001	OOA	.	pi	0.226807
23	14630002	14640001	AFR2	AFR1	Dxy	0.334017
23	14630002	14640001	OOA	AFR1	Dxy	0.348011
23	14630002	14640001	OOA	AFR2	Dxy	0.402256
23	14640002	14650001	AFR1	.	pi	0.221781
23	14640002	14650001	AFR2	.	pi	0.25491
23	14640002	14650001	OOA	.	pi	0.146224
23	14640002	14650001	AFR2	AFR1	Dxy	0.245132
23	14640002	14650001	OOA	AFR1	Dxy	0.282531
23	14640002	14650001	OOA	AFR2	Dxy	0.268301
23	14650002	14660001	AFR1	.	pi	0.37951
23	14650002	14660001	AFR2	.	pi	0.355883
23	14650002	14660001	OOA	.	pi	0.175757
23	14650002	14660001	AFR2	AFR1	Dxy	0.388742
23	14650002	14660001	OOA	AFR1	Dxy	0.38108
23	14650002	14660001	OOA	AFR2	Dxy	0.337949
23	14660002	14670001	AFR1	.	pi	0.32062
23	14660002	14670001	AFR2	.	pi	0.240233
23	14660002	14670001	OOA	.	pi	0.0946853
23	14660002	14670001	AFR2	AFR1	Dxy	0.321619
23	14660002	14670001	OOA	AFR1	Dxy	0.297733
23	14660002	14670001	OOA	AFR2	Dxy	0.227376
23	14670002	14680001	AFR1	.	pi	0.248041
23	14670002	14680001	AFR2	.	pi	0.237568
23	14670002	14680001	OOA	.	pi	0.249395
23	14670002	14680001	AFR2	AFR1	Dxy	0.247038
23	14670002	14680001	OOA	AFR1	Dxy	0.396626
23	14670002	14680001	OOA	AFR2	Dxy	0.362167
23	14680002	14690001	AFR1	.	pi	0.369119
23	14680002	14690001	AFR2	.	pi	0.306076
23	14680002	14690001	OOA	.	pi	0.0883445
23	14680002	14690001	AFR2	AFR1	Dxy	0.341753
23	14680002	14690001	OOA	AFR1	Dxy	0.531103
23	14680002	14690001	OOA	AFR2	Dxy	0.493832
23	14690002	14700001	AFR1	.	pi	0.348093
23	14690002	14700001	AFR2	.	pi	0.272468
23	14690002	14700001	OOA	.	pi	0.0554764
23	14690002	14700001	AFR2	AFR1	Dxy	0.326351
23	14690002	14700001	OOA	AFR1	Dxy	0.345267
23	14690002	14700001	OOA	AFR2	Dxy	0.272677
23	14700002	14710001	AFR1	.	pi	0.308331
23	14700002	14710001	AFR2	.	pi	0.254099
23	14700002	14710001	OOA	.	pi	0.1197
23	14700002	14710001	AFR2	AFR1	Dxy	0.305419
23	14700002	14710001	OOA	AFR1	Dxy	0.382506
23	14700002	14710001	OOA	AFR2	Dxy	0.382415
23	14710002	14720001	AFR1	.	pi	0.279894
23	14710002	14720001	AFR2	.	pi	0.228707
23	14710002	14720001	OOA	.	pi	0.109415
23	14710002	14720001	AFR2	AFR1	Dxy	0.266165
23	14710002	14720001	OOA	AFR1	Dxy	0.213043
23	14710002	14720001	OOA	AFR2	Dxy	0.207238
23	14720002	14730001	AFR1	.	pi	0.272105
23	14720002	14730001	AFR2	.	pi	0.143427
23	14720002	14730001	OOA	.	pi	0.0776181
23	14720002	14730001	AFR2	AFR1	Dxy	0.228715
23	14720002	14730001	OOA	AFR1	Dxy	0.212771
23	14720002	14730001	OOA	AFR2	Dxy	0.117785
23	14730002	14740001	AFR1	.	pi	0.232243
23	14730002	14740001	AFR2	.	pi	0.257856
23	14730002	14740001	OOA	.	pi	0.207157
23	14730002	14740001	AFR2	AFR1	Dxy	0.253813
23	14730002	14740001	OOA	AFR1	Dxy	0.228058
23	14730002	14740001	OOA	AFR2	Dxy	0.244681
23	14740002	14750001	AFR1	.	pi	0.401153
23	14740002	14750001	AFR2	.	pi	0.387321
23	14740002	14750001	OOA	.	pi	0.198636
23	14740002	14750001	AFR2	AFR1	Dxy	0.423483
23	14740002	14750001	OOA	AFR1	Dxy	0.363241
23	14740002	14750001	OOA	AFR2	Dxy	0.405065
23	14750002	14760001	AFR1	.	pi	0.345019
23	14750002	14760001	AFR2	.	pi	0.319893
23	14750002	14760001	OOA	.	pi	0.156857
23	14750002	14760001	AFR2	AFR1	Dxy	0.356267
23	14750002	14760001	OOA	AFR1	Dxy	0.309907
23	14750002	14760001	OOA	AFR2	Dxy	0.29251
23	14760002	14770001	AFR1	.	pi	0.310356
23	14760002	14770001	AFR2	.	pi	0.252658
23	14760002	14770001	OOA	.	pi	0.15914
23	14760002	14770001	AFR2	AFR1	Dxy	0.299733
23	14760002	14770001	OOA	AFR1	Dxy	0.366893
23	14760002	14770001	OOA	AFR2	Dxy	0.318542
23	14770002	14780001	AFR1	.	pi	0.329894
23	14770002	14780001	AFR2	.	pi	0.218537
23	14770002	14780001	OOA	.	pi	0.14911
23	14770002	14780001	AFR2	AFR1	Dxy	0.289368
23	14770002	14780001	OOA	AFR1	Dxy	0.33858
23	14770002	14780001	OOA	AFR2	Dxy	0.257897
23	14780002	14790001	AFR1	.	pi	0.250054
23	14780002	14790001	AFR2	.	pi	0.247177
23	14780002	14790001	OOA	.	pi	0.250537
23	14780002	14790001	AFR2	AFR1	Dxy	0.263408
23	14780002	14790001	OOA	AFR1	Dxy	0.319627
23	14780002	14790001	OOA	AFR2	Dxy	0.305666
23	14790002	14800001	AFR1	.	pi	0.269289
23	14790002	14800001	AFR2	.	pi	0.274934
23	14790002	14800001	OOA	.	pi	0.214256
23	14790002	14800001	AFR2	AFR1	Dxy	0.295201
23	14790002	14800001	OOA	AFR1	Dxy	0.294008
23	14790002	14800001	OOA	AFR2	Dxy	0.275816
23	14800002	14810001	AFR1	.	pi	0.272295
23	14800002	14810001	AFR2	.	pi	0.340494
23	14800002	14810001	OOA	.	pi	0.230722
23	14800002	14810001	AFR2	AFR1	Dxy	0.323422
23	14800002	14810001	OOA	AFR1	Dxy	0.458667
23	14800002	14810001	OOA	AFR2	Dxy	0.469429
23	14810002	14820001	AFR1	.	pi	0.250743
23	14810002	14820001	AFR2	.	pi	0.285824
23	14810002	14820001	OOA	.	pi	0.236498
23	14810002	14820001	AFR2	AFR1	Dxy	0.271773
23	14810002	14820001	OOA	AFR1	Dxy	0.366627
23	14810002	14820001	OOA	AFR2	Dxy	0.380964
23	14820002	14830001	AFR1	.	pi	0.246286
23	14820002	14830001	AFR2	.	pi	0.295046
23	14820002	14830001	OOA	.	pi	0.247301
23	14820002	14830001	AFR2	AFR1	Dxy	0.278201
23	14820002	14830001	OOA	AFR1	Dxy	0.284954
23	14820002	14830001	OOA	AFR2	Dxy	0.318266
23	14830002	14840001	AFR1	.	pi	0.311156
23	14830002	14840001	AFR2	.	pi	0.22884
23	14830002	14840001	OOA	.	pi	0.0188892
23	14830002	14840001	AFR2	AFR1	Dxy	0.300655
23	14830002	14840001	OOA	AFR1	Dxy	0.259763
23	14830002	14840001	OOA	AFR2	Dxy	0.147031
23	14840002	14850001	AFR1	.	pi	0.312975
23	14840002	14850001	AFR2	.	pi	0.285593
23	14840002	14850001	OOA	.	pi	0.116024
23	14840002	14850001	AFR2	AFR1	Dxy	0.3056
23	14840002	14850001	OOA	AFR1	Dxy	0.290406
23	14840002	14850001	OOA	AFR2	Dxy	0.267974
23	14850002	14860001	AFR1	.	pi	0.391884
23	14850002	14860001	AFR2	.	pi	0.362648
23	14850002	14860001	OOA	.	pi	0.193093
23	14850002	14860001	AFR2	AFR1	Dxy	0.386933
23	14850002	14860001	OOA	AFR1	Dxy	0.354658
23	14850002	14860001	OOA	AFR2	Dxy	0.320808
23	14860002	14870001	AFR1	.	pi	0.28338
23	14860002	14870001	AFR2	.	pi	0.233636
23	14860002	14870001	OOA	.	pi	0.125926
23	14860002	14870001	AFR2	AFR1	Dxy	0.271843
23	14860002	14870001	OOA	AFR1	Dxy	0.239862
23	14860002	14870001	OOA	AFR2	Dxy	0.219401
23	14870002	14880001	AFR1	.	pi	0.322612
23	14870002	14880001	AFR2	.	pi	0.297807
23	14870002	14880001	OOA	.	pi	0.117331
23	14870002	14880001	AFR2	AFR1	Dxy	0.336281
23	14870002	14880001	OOA	AFR1	Dxy	0.360135
23	14870002	14880001	OOA	AFR2	Dxy	0.272132
23	14880002	14890001	AFR1	.	pi	0.344212
23	14880002	14890001	AFR2	.	pi	0.26829
23	14880002	14890001	OOA	.	pi	0.184809
23	14880002	14890001	AFR2	AFR1	Dxy	0.33257
23	14880002	14890001	OOA	AFR1	Dxy	0.338499
23	14880002	14890001	OOA	AFR2	Dxy	0.265728
23	14890002	14900001	AFR1	.	pi	0.281968
23	14890002	14900001	AFR2	.	pi	0.286445
23	14890002	14900001	OOA	.	pi	0.229302
23	14890002	14900001	AFR2	AFR1	Dxy	0.300615
23	14890002	14900001	OOA	AFR1	Dxy	0.304342
23	14890002	14900001	OOA	AFR2	Dxy	0.292547
23	14900002	14910001	AFR1	.	pi	0.264607
23	14900002	14910001	AFR2	.	pi	0.312363
23	14900002	14910001	OOA	.	pi	0.221662
23	14900002	14910001	AFR2	AFR1	Dxy	0.325687
23	14900002	14910001	OOA	AFR1	Dxy	0.374433
23	14900002	14910001	OOA	AFR2	Dxy	0.352099
23	14910002	14920001	AFR1	.	pi	0.315116
23	14910002	14920001	AFR2	.	pi	0.299953
23	14910002	14920001	OOA	.	pi	0.205284
23	14910002	14920001	AFR2	AFR1	Dxy	0.322887
23	14910002	14920001	OOA	AFR1	Dxy	0.313088
23	14910002	14920001	OOA	AFR2	Dxy	0.283107
23	14920002	14930001	AFR1	.	pi	0.380771
23	14920002	14930001	AFR2	.	pi	0.332706
23	14920002	14930001	OOA	.	pi	0.0991629
23	14920002	14930001	AFR2	AFR1	Dxy	0.371611
23	14920002	14930001	OOA	AFR1	Dxy	0.318731
23	14920002	14930001	OOA	AFR2	Dxy	0.26469
23	14930002	14940001	AFR1	.	pi	0.331733
23	14930002	14940001	AFR2	.	pi	0.272903
23	14930002	14940001	OOA	.	pi	0.0904402
23	14930002	14940001	AFR2	AFR1	Dxy	0.311253
23	14930002	14940001	OOA	AFR1	Dxy	0.284817
23	14930002	14940001	OOA	AFR2	Dxy	0.227765
23	14940002	14950001	AFR1	.	pi	0.337096
23	14940002	14950001	AFR2	.	pi	0.296808
23	14940002	14950001	OOA	.	pi	0.356918
23	14940002	14950001	AFR2	AFR1	Dxy	0.318676
23	14940002	14950001	OOA	AFR1	Dxy	0.412391
23	14940002	14950001	OOA	AFR2	Dxy	0.385134
23	14950002	14960001	AFR1	.	pi	0.345354
23	14950002	14960001	AFR2	.	pi	0.317995
23	14950002	14960001	OOA	.	pi	0.304896
23	14950002	14960001	AFR2	AFR1	Dxy	0.34647
23	14950002	14960001	OOA	AFR1	Dxy	0.443116
23	14950002	14960001	OOA	AFR2	Dxy	0.377585
23	14960002	14970001	AFR1	.	pi	0.289152
23	14960002	14970001	AFR2	.	pi	0.320209
23	14960002	14970001	OOA	.	pi	0.248192
23	14960002	14970001	AFR2	AFR1	Dxy	0.339044
23	14960002	14970001	OOA	AFR1	Dxy	0.381069
23	14960002	14970001	OOA	AFR2	Dxy	0.356859
23	14970002	14980001	AFR1	.	pi	0.262152
23	14970002	14980001	AFR2	.	pi	0.256614
23	14970002	14980001	OOA	.	pi	0.117779
23	14970002	14980001	AFR2	AFR1	Dxy	0.272357
23	14970002	14980001	OOA	AFR1	Dxy	0.292602
23	14970002	14980001	OOA	AFR2	Dxy	0.281298
23	14980002	14990001	AFR1	.	pi	0.31373
23	14980002	14990001	AFR2	.	pi	0.327142
23	14980002	14990001	OOA	.	pi	0.206582
23	14980002	14990001	AFR2	AFR1	Dxy	0.335895
23	14980002	14990001	OOA	AFR1	Dxy	0.464464
23	14980002	14990001	OOA	AFR2	Dxy	0.425439
23	14990002	15000001	AFR1	.	pi	0.281992
23	14990002	15000001	AFR2	.	pi	0.196778
23	14990002	15000001	OOA	.	pi	0.0754955
23	14990002	15000001	AFR2	AFR1	Dxy	0.267643
23	14990002	15000001	OOA	AFR1	Dxy	0.288583
23	14990002	15000001	OOA	AFR2	Dxy	0.192323
23	15000002	15010001	AFR1	.	pi	0.303248
23	15000002	15010001	AFR2	.	pi	0.273327
23	15000002	15010001	OOA	.	pi	0.111318
23	15000002	15010001	AFR2	AFR1	Dxy	0.293853
23	15000002	15010001	OOA	AFR1	Dxy	0.247287
23	15000002	15010001	OOA	AFR2	Dxy	0.220703
23	15010002	15020001	AFR1	.	pi	0.257395
23	15010002	15020001	AFR2	.	pi	0.281073
23	15010002	15020001	OOA	.	pi	0.180274
23	15010002	15020001	AFR2	AFR1	Dxy	0.282322
23	15010002	15020001	OOA	AFR1	Dxy	0.252132
23	15010002	15020001	OOA	AFR2	Dxy	0.277145
23	15020002	15030001	AFR1	.	pi	0.283432
23	15020002	15030001	AFR2	.	pi	0.307396
23	15020002	15030001	OOA	.	pi	0.0164808
23	15020002	15030001	AFR2	AFR1	Dxy	0.303607
23	15020002	15030001	OOA	AFR1	Dxy	0.198339
23	15020002	15030001	OOA	AFR2	Dxy	0.241665
23	15030002	15040001	AFR1	.	pi	0.291249
23	15030002	15040001	AFR2	.	pi	0.336475
23	15030002	15040001	OOA	.	pi	0.110444
23	15030002	15040001	AFR2	AFR1	Dxy	0.314814
23	15030002	15040001	OOA	AFR1	Dxy	0.343078
23	15030002	15040001	OOA	AFR2	Dxy	0.3515
23	15040002	15050001	AFR1	.	pi	0.350228
23	15040002	15050001	AFR2	.	pi	0.318905
23	15040002	15050001	OOA	.	pi	0.0273771
23	15040002	15050001	AFR2	AFR1	Dxy	0.347824
23	15040002	15050001	OOA	AFR1	Dxy	0.301672
23	15040002	15050001	OOA	AFR2	Dxy	0.238582
23	15050002	15060001	AFR1	.	pi	0.320567
23	15050002	15060001	AFR2	.	pi	0.311264
23	15050002	15060001	OOA	.	pi	0.0900625
23	15050002	15060001	AFR2	AFR1	Dxy	0.331911
23	15050002	15060001	OOA	AFR1	Dxy	0.325991
23	15050002	15060001	OOA	AFR2	Dxy	0.307102
23	15060002	15070001	AFR1	.	pi	0.279111
23	15060002	15070001	AFR2	.	pi	0.289239
23	15060002	15070001	OOA	.	pi	0.203605
23	15060002	15070001	AFR2	AFR1	Dxy	0.294508
23	15060002	15070001	OOA	AFR1	Dxy	0.359016
23	15060002	15070001	OOA	AFR2	Dxy	0.37959
23	15070002	15080001	AFR1	.	pi	0.361351
23	15070002	15080001	AFR2	.	pi	0.337981
23	15070002	15080001	OOA	.	pi	0.170768
23	15070002	15080001	AFR2	AFR1	Dxy	0.352266
23	15070002	15080001	OOA	AFR1	Dxy	0.30124
23	15070002	15080001	OOA	AFR2	Dxy	0.271713
23	15080002	15090001	AFR1	.	pi	0.2904
23	15080002	15090001	AFR2	.	pi	0.102594
23	15080002	15090001	OOA	.	pi	0.0558292
23	15080002	15090001	AFR2	AFR1	Dxy	0.230994
23	15080002	15090001	OOA	AFR1	Dxy	0.205516
23	15080002	15090001	OOA	AFR2	Dxy	0.144726
23	15090002	15100001	AFR1	.	pi	0.304876
23	15090002	15100001	AFR2	.	pi	0.298194
23	15090002	15100001	OOA	.	pi	0.0979844
23	15090002	15100001	AFR2	AFR1	Dxy	0.341173
23	15090002	15100001	OOA	AFR1	Dxy	0.449373
23	15090002	15100001	OOA	AFR2	Dxy	0.315956
23	15100002	15110001	AFR1	.	pi	0.238576
23	15100002	15110001	AFR2	.	pi	0.268979
23	15100002	15110001	OOA	.	pi	0.25534
23	15100002	15110001	AFR2	AFR1	Dxy	0.253548
23	15100002	15110001	OOA	AFR1	Dxy	0.449853
23	15100002	15110001	OOA	AFR2	Dxy	0.456714
23	15110002	15120001	AFR1	.	pi	0.292057
23	15110002	15120001	AFR2	.	pi	0.208424
23	15110002	15120001	OOA	.	pi	0.0726891
23	15110002	15120001	AFR2	AFR1	Dxy	0.261408
23	15110002	15120001	OOA	AFR1	Dxy	0.30035
23	15110002	15120001	OOA	AFR2	Dxy	0.224484
23	15120002	15130001	AFR1	.	pi	0.208414
23	15120002	15130001	AFR2	.	pi	0.203788
23	15120002	15130001	OOA	.	pi	0.239416
23	15120002	15130001	AFR2	AFR1	Dxy	0.212942
23	15120002	15130001	OOA	AFR1	Dxy	0.358881
23	15120002	15130001	OOA	AFR2	Dxy	0.389033
23	15130002	15140001	AFR1	.	pi	0.349447
23	15130002	15140001	AFR2	.	pi	0.354298
23	15130002	15140001	OOA	.	pi	0.148653
23	15130002	15140001	AFR2	AFR1	Dxy	0.385531
23	15130002	15140001	OOA	AFR1	Dxy	0.374209
23	15130002	15140001	OOA	AFR2	Dxy	0.35406
23	15140002	15150001	AFR1	.	pi	0.31871
23	15140002	15150001	AFR2	.	pi	0.33542
23	15140002	15150001	OOA	.	pi	0.121682
23	15140002	15150001	AFR2	AFR1	Dxy	0.341476
23	15140002	15150001	OOA	AFR1	Dxy	0.275374
23	15140002	15150001	OOA	AFR2	Dxy	0.311917
23	15150002	15160001	AFR1	.	pi	0.246008
23	15150002	15160001	AFR2	.	pi	0.268075
23	15150002	15160001	OOA	.	pi	0.180157
23	15150002	15160001	AFR2	AFR1	Dxy	0.258188
23	15150002	15160001	OOA	AFR1	Dxy	0.442685
23	15150002	15160001	OOA	AFR2	Dxy	0.433555
23	15160002	15170001	AFR1	.	pi	0.253686
23	15160002	15170001	AFR2	.	pi	0.326029
23	15160002	15170001	OOA	.	pi	0.0827229
23	15160002	15170001	AFR2	AFR1	Dxy	0.304273
23	15160002	15170001	OOA	AFR1	Dxy	0.427554
23	15160002	15170001	OOA	AFR2	Dxy	0.409959
23	15170002	15180001	AFR1	.	pi	0.367816
23	15170002	15180001	AFR2	.	pi	0.280426
23	15170002	15180001	OOA	.	pi	0.0821859
23	15170002	15180001	AFR2	AFR1	Dxy	0.361286
23	15170002	15180001	OOA	AFR1	Dxy	0.361873
23	15170002	15180001	OOA	AFR2	Dxy	0.274521
23	15180002	15190001	AFR1	.	pi	0.302879
23	15180002	15190001	AFR2	.	pi	0.340915
23	15180002	15190001	OOA	.	pi	0.126987
23	15180002	15190001	AFR2	AFR1	Dxy	0.361601
23	15180002	15190001	OOA	AFR1	Dxy	0.305689
23	15180002	15190001	OOA	AFR2	Dxy	0.354249
23	15190002	15200001	AFR1	.	pi	0.357612
23	15190002	15200001	AFR2	.	pi	0.379867
23	15190002	15200001	OOA	.	pi	0.153658
23	15190002	15200001	AFR2	AFR1	Dxy	0.382074
23	15190002	15200001	OOA	AFR1	Dxy	0.404626
23	15190002	15200001	OOA	AFR2	Dxy	0.418052
23	15200002	15210001	AFR1	.	pi	0.346945
23	15200002	15210001	AFR2	.	pi	0.297042
23	15200002	15210001	OOA	.	pi	0.146655
23	15200002	15210001	AFR2	AFR1	Dxy	0.339218
23	15200002	15210001	OOA	AFR1	Dxy	0.307322
23	15200002	15210001	OOA	AFR2	Dxy	0.257371
23	15210002	15220001	AFR1	.	pi	0.281163
23	15210002	15220001	AFR2	.	pi	0.318377
23	15210002	15220001	OOA	.	pi	0.23569
23	15210002	15220001	AFR2	AFR1	Dxy	0.308335
23	15210002	15220001	OOA	AFR1	Dxy	0.304395
23	15210002	15220001	OOA	AFR2	Dxy	0.322909
23	15220002	15230001	AFR1	.	pi	0.241713
23	15220002	15230001	AFR2	.	pi	0.22038
23	15220002	15230001	OOA	.	pi	0.200035
23	15220002	15230001	AFR2	AFR1	Dxy	0.237427
23	15220002	15230001	OOA	AFR1	Dxy	0.256092
23	15220002	15230001	OOA	AFR2	Dxy	0.24267
23	15230002	15240001	AFR1	.	pi	0.294026
23	15230002	15240001	AFR2	.	pi	0.310181
23	15230002	15240001	OOA	.	pi	0.0852018
23	15230002	15240001	AFR2	AFR1	Dxy	0.323519
23	15230002	15240001	OOA	AFR1	Dxy	0.413038
23	15230002	15240001	OOA	AFR2	Dxy	0.358876
23	15240002	15250001	AFR1	.	pi	0.245905
23	15240002	15250001	AFR2	.	pi	0.124901
23	15240002	15250001	OOA	.	pi	0.165932
23	15240002	15250001	AFR2	AFR1	Dxy	0.197614
23	15240002	15250001	OOA	AFR1	Dxy	0.291863
23	15240002	15250001	OOA	AFR2	Dxy	0.22878
23	15250002	15260001	AFR1	.	pi	0.366731
23	15250002	15260001	AFR2	.	pi	0.32277
23	15250002	15260001	OOA	.	pi	0.159226
23	15250002	15260001	AFR2	AFR1	Dxy	0.360001
23	15250002	15260001	OOA	AFR1	Dxy	0.404823
23	15250002	15260001	OOA	AFR2	Dxy	0.331893
23	15260002	15270001	AFR1	.	pi	0.235434
23	15260002	15270001	AFR2	.	pi	0.219972
23	15260002	15270001	OOA	.	pi	0.296779
23	15260002	15270001	AFR2	AFR1	Dxy	0.245633
23	15260002	15270001	OOA	AFR1	Dxy	0.380789
23	15260002	15270001	OOA	AFR2	Dxy	0.388316
23	15270002	15280001	AFR1	.	pi	0.351202
23	15270002	15280001	AFR2	.	pi	0.320076
23	15270002	15280001	OOA	.	pi	0.287695
23	15270002	15280001	AFR2	AFR1	Dxy	0.352829
23	15270002	15280001	OOA	AFR1	Dxy	0.45246
23	15270002	15280001	OOA	AFR2	Dxy	0.418376
23	15280002	15290001	AFR1	.	pi	0.358922
23	15280002	15290001	AFR2	.	pi	0.35346
23	15280002	15290001	OOA	.	pi	0.209706
23	15280002	15290001	AFR2	AFR1	Dxy	0.371194
23	15280002	15290001	OOA	AFR1	Dxy	0.327706
23	15280002	15290001	OOA	AFR2	Dxy	0.335892
23	15290002	15300001	AFR1	.	pi	0.256314
23	15290002	15300001	AFR2	.	pi	0.225899
23	15290002	15300001	OOA	.	pi	0.138119
23	15290002	15300001	AFR2	AFR1	Dxy	0.261424
23	15290002	15300001	OOA	AFR1	Dxy	0.211334
23	15290002	15300001	OOA	AFR2	Dxy	0.196722
23	15300002	15310001	AFR1	.	pi	0.306017
23	15300002	15310001	AFR2	.	pi	0.307784
23	15300002	15310001	OOA	.	pi	0.0706625
23	15300002	15310001	AFR2	AFR1	Dxy	0.32333
23	15300002	15310001	OOA	AFR1	Dxy	0.269951
23	15300002	15310001	OOA	AFR2	Dxy	0.245054
23	15310002	15320001	AFR1	.	pi	0.285509
23	15310002	15320001	AFR2	.	pi	0.287187
23	15310002	15320001	OOA	.	pi	0.0987228
23	15310002	15320001	AFR2	AFR1	Dxy	0.296569
23	15310002	15320001	OOA	AFR1	Dxy	0.26987
23	15310002	15320001	OOA	AFR2	Dxy	0.283897
23	15320002	15330001	AFR1	.	pi	0.36866
23	15320002	15330001	AFR2	.	pi	0.344856
23	15320002	15330001	OOA	.	pi	0.185973
23	15320002	15330001	AFR2	AFR1	Dxy	0.373098
23	15320002	15330001	OOA	AFR1	Dxy	0.327515
23	15320002	15330001	OOA	AFR2	Dxy	0.337436
23	15330002	15340001	AFR1	.	pi	0.395997
23	15330002	15340001	AFR2	.	pi	0.394138
23	15330002	15340001	OOA	.	pi	0.237398
23	15330002	15340001	AFR2	AFR1	Dxy	0.402375
